browser position chr4:89280801-89315174
browser hide all
browser pack refGene encodeRegions
browser full altGraph
#  300 base wide bar graph, ausoScale is on by default == graphing
#  limits will dynamically change to always show full range of data
#  in veiwing window, priority = 20 position this as the second graph
#  Note, zero-relative, halp-open coordinate system in use for bedGraph format
track type=bedGraph name='1700047M11Rik (1X)' description='15-50' visibility=full color=200,100,0 altColor=0,100,200 priority=20
chr4	89280801	89280801	0
chr4	89280801	89280802	2
chr4	89280802	89280803	3
chr4	89280801	89280806	3
chr4	89280806	89280808	5
chr4	89280808	89280810	6
chr4	89280810	89280819	10
chr4	89280819	89280824	11
chr4	89280824	89280864	12
chr4	89280864	89280866	10
chr4	89280866	89280870	9
chr4	89280870	89280874	7
chr4	89280874	89280882	5
chr4	89280882	89280883	4
chr4	89280883	89280888	2
chr4	89280888	89280892	1
chr4	89280892	89286730	0
chr4	89286730	89286739	1
chr4	89286739	89286749	2
chr4	89286749	89286756	3
chr4	89286756	89286757	4
chr4	89286757	89286759	6
chr4	89286759	89286762	7
chr4	89286762	89286763	8
chr4	89286763	89286767	9
chr4	89286767	89286768	10
chr4	89286768	89286772	11
chr4	89286772	89286774	12
chr4	89286774	89286775	13
chr4	89286775	89286783	14
chr4	89286783	89286784	15
chr4	89286784	89286788	16
chr4	89286788	89286789	17
chr4	89286789	89286815	18
chr4	89286815	89286816	17
chr4	89286816	89286817	16
chr4	89286817	89286821	15
chr4	89286821	89286826	14
chr4	89286826	89286828	13
chr4	89286828	89286830	11
chr4	89286830	89286833	10
chr4	89286833	89286844	9
chr4	89286844	89286845	7
chr4	89286845	89286849	6
chr4	89286849	89286864	5
chr4	89286864	89286866	3
chr4	89286866	89286868	2
chr4	89286868	89286872	1
chr4	89286872	89296910	0
chr4	89296910	89296911	1
chr4	89296911	89296912	2
chr4	89296912	89296918	3
chr4	89296918	89296924	5
chr4	89296924	89296931	6
chr4	89296931	89296977	7
chr4	89296977	89296982	5
chr4	89296982	89296983	1
chr4	89296983	89298582	0
chr4	89298582	89298655	1
chr4	89298655	89298656	4
chr4	89298656	89298661	6
chr4	89298661	89298672	7
chr4	89298672	89298674	8
chr4	89298674	89298681	10
chr4	89298681	89298708	9
chr4	89298708	89298712	8
chr4	89298712	89298714	7
chr4	89298714	89298715	6
chr4	89298715	89298731	5
chr4	89298731	89298744	3
chr4	89298744	89298745	1
chr4	89298745	89299536	0
chr4	89299536	89299537	2
chr4	89299537	89299540	3
chr4	89299540	89299541	9
chr4	89299541	89299587	10
chr4	89299587	89299589	9
chr4	89299589	89299590	8
chr4	89299590	89299591	6
chr4	89299591	89299592	3
chr4	89299592	89301755	0
chr4	89301755	89301756	3
chr4	89301756	89301760	6
chr4	89301760	89301763	7
chr4	89301763	89301764	9
chr4	89301764	89301765	12
chr4	89301765	89301767	13
chr4	89301767	89301768	15
chr4	89301768	89301770	17
chr4	89301770	89301771	18
chr4	89301771	89301772	19
chr4	89301772	89301775	20
chr4	89301775	89301776	21
chr4	89301776	89301779	22
chr4	89301779	89301780	25
chr4	89301780	89301783	26
chr4	89301783	89301786	27
chr4	89301786	89301789	28
chr4	89301789	89301790	29
chr4	89301790	89301800	33
chr4	89301800	89301801	35
chr4	89301801	89301804	36
chr4	89301804	89301805	40
chr4	89301805	89301808	41
chr4	89301808	89301817	42
chr4	89301817	89301820	43
chr4	89301820	89301824	39
chr4	89301824	89301825	38
chr4	89301825	89301829	37
chr4	89301829	89301830	34
chr4	89301830	89301831	33
chr4	89301831	89301833	34
chr4	89301833	89301836	33
chr4	89301836	89301837	32
chr4	89301837	89301838	31
chr4	89301838	89301841	29
chr4	89301841	89301843	28
chr4	89301843	89301847	27
chr4	89301847	89301849	26
chr4	89301849	89301853	25
chr4	89301853	89301854	23
chr4	89301854	89301855	20
chr4	89301855	89301856	19
chr4	89301856	89301860	18
chr4	89301860	89301867	17
chr4	89301867	89301868	16
chr4	89301868	89301869	14
chr4	89301869	89301871	13
chr4	89301871	89301872	12
chr4	89301872	89301880	11
chr4	89301880	89301881	7
chr4	89301881	89301882	6
chr4	89301882	89301888	5
chr4	89301888	89301891	4
chr4	89301891	89301901	3
chr4	89301901	89301907	2
chr4	89301907	89301909	1
chr4	89301909	89302737	0
chr4	89302737	89302740	1
chr4	89302740	89302749	2
chr4	89302749	89302754	3
chr4	89302754	89302783	4
chr4	89302783	89302787	5
chr4	89302787	89302795	6
chr4	89302795	89302800	7
chr4	89302800	89302801	8
chr4	89302801	89302806	9
chr4	89302806	89302808	10
chr4	89302808	89302811	11
chr4	89302811	89302813	13
chr4	89302813	89302816	12
chr4	89302816	89302817	13
chr4	89302817	89302818	12
chr4	89302818	89302821	11
chr4	89302821	89302822	13
chr4	89302822	89302823	19
chr4	89302823	89302824	21
chr4	89302824	89302825	27
chr4	89302825	89302826	29
chr4	89302826	89302827	31
chr4	89302827	89302828	34
chr4	89302828	89302829	41
chr4	89302829	89302830	46
