browser position chr4:89280668-89315174
browser hide all
browser pack refGene encodeRegions
browser full altGraph
#  300 base wide bar graph, ausoScale is on by default == graphing
#  limits will dynamically change to always show full range of data
#  in veiwing window, priority = 20 position this as the second graph
#  Note, zero-relative, halp-open coordinate system in use for bedGraph format
track type=bedGraph name='Snhg1 (1X)' description='15-50' visibility=full color=200,100,0 altColor=0,100,200 priority=20
chr4	89280668	89280797	0
chr4	89280797	89280798	4
chr4	89280798	89280799	5
chr4	89280799	89280800	6
chr4	89280800	89280801	7
chr4	89280801	89280802	8
chr4	89280802	89280803	10
chr4	89280803	89280804	14
chr4	89280804	89280805	15
chr4	89280805	89280806	16
chr4	89280806	89280807	18
chr4	89280807	89280810	22
chr4	89280810	89280813	23
chr4	89280813	89280826	25
chr4	89280826	89280835	26
chr4	89280835	89280847	27
chr4	89280847	89280854	26
chr4	89280854	89280858	25
chr4	89280858	89280859	24
chr4	89280859	89280861	21
chr4	89280861	89280862	20
chr4	89280862	89280864	19
chr4	89280864	89280865	17
chr4	89280865	89280872	13
chr4	89280872	89280873	12
chr4	89280873	89280874	10
chr4	89280874	89280876	9
chr4	89280876	89280877	8
chr4	89280877	89280878	7
chr4	89280878	89280879	6
chr4	89280879	89280883	4
chr4	89280883	89280887	3
chr4	89280887	89280893	2
chr4	89280893	89280896	1
chr4	89280896	89284732	0
chr4	89284732	89284733	2
chr4	89284733	89284739	3
chr4	89284739	89284746	4
chr4	89284746	89284748	7
chr4	89284748	89284750	8
chr4	89284750	89284754	9
chr4	89284754	89284757	10
chr4	89284757	89284759	11
chr4	89284759	89284795	12
chr4	89284795	89284801	10
chr4	89284801	89284811	9
chr4	89284811	89284812	7
chr4	89284812	89284817	6
chr4	89284817	89284822	4
chr4	89284822	89284832	3
chr4	89284832	89284845	2
chr4	89284845	89286720	0
chr4	89286720	89286727	1
chr4	89286727	89286728	2
chr4	89286728	89286733	3
chr4	89286733	89286736	4
chr4	89286736	89286739	5
chr4	89286739	89286742	6
chr4	89286742	89286743	7
chr4	89286743	89286745	8
chr4	89286745	89286749	9
chr4	89286749	89286757	10
chr4	89286757	89286772	11
chr4	89286772	89286773	12
chr4	89286773	89286774	14
chr4	89286774	89286776	15
chr4	89286776	89286785	16
chr4	89286785	89286793	17
chr4	89286793	89286795	18
chr4	89286795	89286802	17
chr4	89286802	89286808	16
chr4	89286808	89286809	15
chr4	89286809	89286814	14
chr4	89286814	89286815	12
chr4	89286815	89286824	11
chr4	89286824	89286827	10
chr4	89286827	89286840	7
chr4	89286840	89286844	6
chr4	89286844	89286845	5
chr4	89286845	89286856	4
chr4	89286856	89286860	3
chr4	89286860	89286862	2
chr4	89286862	89286876	1
chr4	89286876	89296906	0
chr4	89296906	89296907	1
chr4	89296907	89296908	2
chr4	89296908	89296910	4
chr4	89296910	89296913	5
chr4	89296913	89296915	8
chr4	89296915	89296916	9
chr4	89296916	89296928	11
chr4	89296928	89296929	12
