browser position chr4:89280796-89313213
browser hide all
browser pack refGene encodeRegions
browser full altGraph
#  300 base wide bar graph, ausoScale is on by default == graphing
#  limits will dynamically change to always show full range of data
#  in veiwing window, priority = 20 position this as the second graph
#  Note, zero-relative, halp-open coordinate system in use for bedGraph format
track type=bedGraph name='1700048O20Rik (1X)' description='15-50' visibility=full color=200,100,0 altColor=0,100,200 priority=20
chr4	89280796	89286723	0
chr4	89286723	89286730	1
chr4	89286730	89286734	2
chr4	89286734	89286740	3
chr4	89286740	89286763	4
chr4	89286763	89286797	6
chr4	89286797	89286827	7
chr4	89286827	89286840	6
chr4	89286840	89286847	4
chr4	89286847	89286854	3
chr4	89286854	89286857	2
chr4	89286857	89286873	1
chr4	89286873	89294744	0
chr4	89294744	89294749	1
chr4	89294749	89294752	2
chr4	89294752	89294765	3
chr4	89294765	89294774	4
chr4	89294774	89294784	5
chr4	89294784	89294787	6
chr4	89294787	89294795	7
chr4	89294795	89294808	8
chr4	89294808	89294813	9
chr4	89294813	89294826	8
chr4	89294826	89294864	9
chr4	89294864	89294874	8
chr4	89294874	89294889	7
chr4	89294889	89294900	6
chr4	89294900	89294902	5
chr4	89294902	89294903	4
chr4	89294903	89294910	2
chr4	89294910	89305537	0
chr4	89305537	89305538	2
chr4	89305538	89305539	7
chr4	89305539	89305540	15
chr4	89305540	89305542	20
chr4	89305542	89305543	23
chr4	89305543	89305550	24
chr4	89305550	89305551	25
chr4	89305551	89305553	26
chr4	89305553	89305556	27
chr4	89305556	89305561	28
chr4	89305561	89305565	29
chr4	89305565	89305566	30
chr4	89305566	89305597	33
chr4	89305597	89305601	32
chr4	89305601	89305603	31
chr4	89305603	89305607	30
chr4	89305607	89305609	28
chr4	89305609	89305610	27
chr4	89305610	89305612	26
chr4	89305612	89305613	25
chr4	89305613	89305614	24
chr4	89305614	89305616	23
chr4	89305616	89305617	21
chr4	89305617	89305618	11
chr4	89305618	89305619	8
chr4	89305619	89305620	5
chr4	89305620	89305621	1
chr4	89305621	89312629	0
chr4	89312629	89312630	4
chr4	89312630	89312635	6
chr4	89312635	89312637	7
chr4	89312637	89312638	8
chr4	89312638	89312639	10
chr4	89312639	89312640	11
chr4	89312640	89312642	12
chr4	89312642	89312643	14
chr4	89312643	89312644	15
chr4	89312644	89312645	16
chr4	89312645	89312647	19
chr4	89312647	89312649	21
chr4	89312649	89312654	23
chr4	89312654	89312679	24
chr4	89312679	89312683	22
chr4	89312683	89312695	21
chr4	89312695	89312697	20
chr4	89312697	89312698	18
chr4	89312698	89312699	13
chr4	89312699	89312700	11
chr4	89312700	89312719	9
chr4	89312719	89312724	8
chr4	89312724	89312725	6
chr4	89312725	89312726	5
chr4	89312726	89312736	4
chr4	89312736	89312737	3
chr4	89312737	89312746	2
chr4	89312746	89312762	1
chr4	89312762	89313213	0
