browser position chr4:89280986-89313214
browser hide all
browser pack refGene encodeRegions
browser full altGraph
#  300 base wide bar graph, ausoScale is on by default == graphing
#  limits will dynamically change to always show full range of data
#  in veiwing window, priority = 20 position this as the second graph
#  Note, zero-relative, halp-open coordinate system in use for bedGraph format
track type=bedGraph name='RP23-72D18.1 (1X)' description='15-50' visibility=full color=200,100,0 altColor=0,100,200 priority=20
chr4	89280986	89294744	0
chr4	89294744	89294762	1
chr4	89294762	89294778	2
chr4	89294778	89294845	4
chr4	89294845	89294863	3
chr4	89294863	89294881	2
chr4	89294881	89294882	1
chr4	89294882	89305537	0
chr4	89305537	89305538	5
chr4	89305538	89305539	10
chr4	89305539	89305540	33
chr4	89305540	89305542	43
chr4	89305542	89305543	47
chr4	89305543	89305546	49
chr4	89305546	89305547	50
chr4	89305547	89305552	51
chr4	89305552	89305553	54
chr4	89305553	89305554	55
chr4	89305554	89305557	56
chr4	89305557	89305559	58
chr4	89305559	89305566	59
chr4	89305566	89305597	63
chr4	89305597	89305598	61
chr4	89305598	89305602	58
chr4	89305602	89305603	56
chr4	89305603	89305605	43
chr4	89305605	89305611	37
chr4	89305611	89305612	33
chr4	89305612	89305614	32
chr4	89305614	89305616	28
chr4	89305616	89305617	24
chr4	89305617	89305618	11
chr4	89305618	89305619	5
chr4	89305619	89305621	2
chr4	89305621	89312629	0
chr4	89312629	89312630	2
chr4	89312630	89312636	3
chr4	89312636	89312638	4
chr4	89312638	89312641	6
chr4	89312641	89312642	7
chr4	89312642	89312643	9
chr4	89312643	89312644	10
chr4	89312644	89312645	12
chr4	89312645	89312646	15
chr4	89312646	89312648	16
chr4	89312648	89312649	17
chr4	89312649	89312652	21
chr4	89312652	89312653	22
chr4	89312653	89312655	23
chr4	89312655	89312698	24
chr4	89312698	89312701	22
chr4	89312701	89312706	21
chr4	89312706	89312708	18
chr4	89312708	89312710	17
chr4	89312710	89312712	16
chr4	89312712	89312713	12
chr4	89312713	89312728	11
chr4	89312728	89312734	10
chr4	89312734	89312736	9
chr4	89312736	89312738	8
chr4	89312738	89312743	6
chr4	89312743	89312746	4
chr4	89312746	89312753	2
chr4	89312753	89312754	1
chr4	89312754	89313214	0
