browser position chr11:2150910-2169189
browser hide all
browser pack refGene encodeRegions
browser full altGraph
#  300 base wide bar graph, ausoScale is on by default == graphing
#  limits will dynamically change to always show full range of data
#  in veiwing window, priority = 20 position this as the second graph
#  Note, zero-relative, halp-open coordinate system in use for bedGraph format
track type=bedGraph name='RP11-422P22.1 (1X)' description='15-50' visibility=full color=200,100,0 altColor=0,100,200 priority=20
chr11	2150910	2152717	0
chr11	2152717	2152718	1
chr11	2152718	2152738	2
chr11	2152738	2152742	3
chr11	2152742	2152758	4
chr11	2152758	2152761	5
chr11	2152761	2152762	6
chr11	2152762	2152764	7
chr11	2152764	2152766	8
chr11	2152766	2152767	10
chr11	2152767	2152770	11
chr11	2152770	2152771	12
chr11	2152771	2152774	14
chr11	2152774	2152779	15
chr11	2152779	2152781	17
chr11	2152781	2152782	19
chr11	2152782	2152785	20
chr11	2152785	2152787	21
chr11	2152787	2152793	22
chr11	2152793	2152794	21
chr11	2152794	2152811	20
chr11	2152811	2152812	21
chr11	2152812	2152817	22
chr11	2152817	2152818	23
chr11	2152818	2152819	24
chr11	2152819	2152820	23
chr11	2152820	2152828	22
chr11	2152828	2152835	21
chr11	2152835	2152838	22
chr11	2152838	2152841	19
chr11	2152841	2152843	20
chr11	2152843	2152845	19
chr11	2152845	2152846	21
chr11	2152846	2152848	22
chr11	2152848	2152849	19
chr11	2152849	2152850	20
chr11	2152850	2152855	19
chr11	2152855	2152857	18
chr11	2152857	2152858	19
chr11	2152858	2152859	20
chr11	2152859	2152864	19
chr11	2152864	2152868	20
chr11	2152868	2152869	21
chr11	2152869	2152872	20
chr11	2152872	2152873	22
chr11	2152873	2152874	24
chr11	2152874	2152876	26
chr11	2152876	2152884	25
chr11	2152884	2152886	26
chr11	2152886	2152890	25
chr11	2152890	2152895	27
chr11	2152895	2152899	26
chr11	2152899	2152901	25
chr11	2152901	2152904	24
chr11	2152904	2152905	20
chr11	2152905	2152913	21
chr11	2152913	2152915	22
chr11	2152915	2152916	23
chr11	2152916	2152919	22
chr11	2152919	2152921	21
chr11	2152921	2152924	19
chr11	2152924	2152925	20
chr11	2152925	2152930	21
chr11	2152930	2152933	23
chr11	2152933	2152941	24
chr11	2152941	2152943	23
chr11	2152943	2152944	21
chr11	2152944	2152945	18
chr11	2152945	2152946	17
chr11	2152946	2152949	16
chr11	2152949	2152952	18
chr11	2152952	2152953	15
chr11	2152953	2152954	16
chr11	2152954	2152958	17
chr11	2152958	2152959	16
chr11	2152959	2152961	15
chr11	2152961	2152965	14
chr11	2152965	2152966	15
chr11	2152966	2152967	16
chr11	2152967	2152971	15
chr11	2152971	2152978	16
chr11	2152978	2152979	15
chr11	2152979	2152980	16
chr11	2152980	2152983	17
chr11	2152983	2152984	16
chr11	2152984	2152986	18
chr11	2152986	2152987	20
chr11	2152987	2152989	21
chr11	2152989	2152992	20
chr11	2152992	2152994	21
chr11	2152994	2153000	22
chr11	2153000	2153002	19
chr11	2153002	2153004	18
chr11	2153004	2153005	20
chr11	2153005	2153006	21
chr11	2153006	2153009	20
chr11	2153009	2153019	21
chr11	2153019	2153020	22
chr11	2153020	2153023	23
chr11	2153023	2153026	24
chr11	2153026	2153027	25
chr11	2153027	2153028	26
chr11	2153028	2153030	28
chr11	2153030	2153033	29
chr11	2153033	2153036	30
chr11	2153036	2153040	28
chr11	2153040	2153041	27
chr11	2153041	2153042	28
chr11	2153042	2153043	26
chr11	2153043	2153047	27
chr11	2153047	2153048	28
chr11	2153048	2153051	31
chr11	2153051	2153055	30
chr11	2153055	2153058	29
chr11	2153058	2153059	28
chr11	2153059	2153062	24
chr11	2153062	2153066	26
chr11	2153066	2153067	27
chr11	2153067	2153070	28
chr11	2153070	2153076	29
chr11	2153076	2153077	28
chr11	2153077	2153078	29
chr11	2153078	2153080	27
chr11	2153080	2153081	26
chr11	2153081	2153082	27
chr11	2153082	2153085	29
chr11	2153085	2153087	30
chr11	2153087	2153088	32
chr11	2153088	2153089	33
chr11	2153089	2153092	34
chr11	2153092	2153094	36
chr11	2153094	2153098	34
chr11	2153098	2153099	35
chr11	2153099	2153100	32
chr11	2153100	2153102	30
chr11	2153102	2153106	32
chr11	2153106	2153110	33
chr11	2153110	2153112	30
chr11	2153112	2153113	29
chr11	2153113	2153114	28
chr11	2153114	2153116	27
chr11	2153116	2153117	28
chr11	2153117	2153118	31
chr11	2153118	2153120	32
chr11	2153120	2153129	31
chr11	2153129	2153133	28
chr11	2153133	2153136	30
chr11	2153136	2153137	32
chr11	2153137	2153140	31
chr11	2153140	2153141	33
chr11	2153141	2153144	34
chr11	2153144	2153145	35
chr11	2153145	2153148	36
chr11	2153148	2153149	35
chr11	2153149	2153152	36
chr11	2153152	2153153	32
chr11	2153153	2153154	33
chr11	2153154	2153159	32
chr11	2153159	2153161	30
chr11	2153161	2153163	31
chr11	2153163	2153164	32
chr11	2153164	2153167	34
chr11	2153167	2153170	31
chr11	2153170	2153173	29
chr11	2153173	2153174	27
chr11	2153174	2153176	26
chr11	2153176	2153179	25
chr11	2153179	2153180	26
chr11	2153180	2153184	25
chr11	2153184	2153185	26
chr11	2153185	2153186	25
chr11	2153186	2153189	24
chr11	2153189	2153190	25
chr11	2153190	2153192	24
chr11	2153192	2153193	23
chr11	2153193	2153194	24
chr11	2153194	2153195	25
chr11	2153195	2153197	24
chr11	2153197	2153202	25
chr11	2153202	2153203	23
chr11	2153203	2153207	24
chr11	2153207	2153208	28
chr11	2153208	2153209	30
chr11	2153209	2153211	31
chr11	2153211	2153215	28
chr11	2153215	2153220	29
chr11	2153220	2153221	28
chr11	2153221	2153224	25
chr11	2153224	2153225	23
chr11	2153225	2153229	24
chr11	2153229	2153230	23
chr11	2153230	2153234	21
chr11	2153234	2153240	22
chr11	2153240	2153243	20
chr11	2153243	2153245	19
chr11	2153245	2153246	20
chr11	2153246	2153253	21
chr11	2153253	2153256	22
