browser position chr11:2150580-2169746
browser hide all
browser pack refGene encodeRegions
browser full altGraph
#  300 base wide bar graph, ausoScale is on by default == graphing
#  limits will dynamically change to always show full range of data
#  in veiwing window, priority = 20 position this as the second graph
#  Note, zero-relative, halp-open coordinate system in use for bedGraph format
track type=bedGraph name='CALML3-AS1 (1X)' description='15-50' visibility=full color=200,100,0 altColor=0,100,200 priority=20
chr11	2150580	2152710	0
chr11	2152710	2152725	1
chr11	2152725	2152737	2
chr11	2152737	2152754	5
chr11	2152754	2152762	6
chr11	2152762	2152764	7
chr11	2152764	2152766	8
chr11	2152766	2152770	9
chr11	2152770	2152773	10
chr11	2152773	2152781	9
chr11	2152781	2152782	10
chr11	2152782	2152785	9
chr11	2152785	2152788	10
chr11	2152788	2152790	11
chr11	2152790	2152794	12
chr11	2152794	2152795	13
chr11	2152795	2152800	14
chr11	2152800	2152805	13
chr11	2152805	2152806	12
chr11	2152806	2152808	11
chr11	2152808	2152811	10
chr11	2152811	2152813	11
chr11	2152813	2152816	12
chr11	2152816	2152818	11
chr11	2152818	2152825	10
chr11	2152825	2152830	11
chr11	2152830	2152835	10
chr11	2152835	2152839	9
chr11	2152839	2152840	8
chr11	2152840	2152841	7
chr11	2152841	2152845	8
chr11	2152845	2152846	9
chr11	2152846	2152847	11
chr11	2152847	2152852	10
chr11	2152852	2152855	9
chr11	2152855	2152862	10
chr11	2152862	2152868	11
chr11	2152868	2152869	10
chr11	2152869	2152870	14
chr11	2152870	2152871	17
chr11	2152871	2152872	18
chr11	2152872	2152879	15
chr11	2152879	2152881	16
chr11	2152881	2152882	17
chr11	2152882	2152883	18
chr11	2152883	2152886	19
chr11	2152886	2152887	20
chr11	2152887	2152890	21
chr11	2152890	2152895	23
chr11	2152895	2152901	22
chr11	2152901	2152902	23
chr11	2152902	2152904	24
chr11	2152904	2152906	21
chr11	2152906	2152907	23
chr11	2152907	2152911	25
chr11	2152911	2152913	26
chr11	2152913	2152918	28
chr11	2152918	2152919	30
chr11	2152919	2152924	31
chr11	2152924	2152930	27
chr11	2152930	2152934	25
chr11	2152934	2152935	24
chr11	2152935	2152937	23
chr11	2152937	2152938	24
chr11	2152938	2152939	27
chr11	2152939	2152941	28
chr11	2152941	2152944	27
chr11	2152944	2152945	29
chr11	2152945	2152946	30
chr11	2152946	2152947	31
chr11	2152947	2152950	28
chr11	2152950	2152957	27
chr11	2152957	2152959	26
chr11	2152959	2152960	28
chr11	2152960	2152962	29
chr11	2152962	2152963	26
chr11	2152963	2152964	25
chr11	2152964	2152968	24
chr11	2152968	2152971	23
chr11	2152971	2152974	24
chr11	2152974	2152978	21
chr11	2152978	2152979	19
chr11	2152979	2152980	18
chr11	2152980	2152987	19
chr11	2152987	2152990	18
chr11	2152990	2152991	19
chr11	2152991	2152992	17
chr11	2152992	2152994	15
chr11	2152994	2152996	14
chr11	2152996	2152999	15
chr11	2152999	2153002	17
chr11	2153002	2153003	20
chr11	2153003	2153004	18
chr11	2153004	2153005	17
chr11	2153005	2153011	16
chr11	2153011	2153012	14
chr11	2153012	2153013	13
chr11	2153013	2153016	12
chr11	2153016	2153023	11
chr11	2153023	2153026	10
chr11	2153026	2153030	9
chr11	2153030	2153033	10
chr11	2153033	2153037	11
chr11	2153037	2153040	14
chr11	2153040	2153042	13
chr11	2153042	2153047	14
chr11	2153047	2153049	13
chr11	2153049	2153052	14
chr11	2153052	2153054	12
chr11	2153054	2153058	14
chr11	2153058	2153059	15
chr11	2153059	2153061	16
chr11	2153061	2153062	15
chr11	2153062	2153063	17
chr11	2153063	2153070	19
chr11	2153070	2153071	20
chr11	2153071	2153072	21
chr11	2153072	2153074	22
chr11	2153074	2153077	23
chr11	2153077	2153082	24
chr11	2153082	2153083	23
chr11	2153083	2153087	25
chr11	2153087	2153089	26
chr11	2153089	2153090	27
chr11	2153090	2153093	28
chr11	2153093	2153094	27
chr11	2153094	2153096	24
chr11	2153096	2153098	25
chr11	2153098	2153099	26
chr11	2153099	2153100	27
chr11	2153100	2153102	26
chr11	2153102	2153106	27
chr11	2153106	2153107	26
chr11	2153107	2153108	24
chr11	2153108	2153113	23
chr11	2153113	2153114	25
chr11	2153114	2153117	24
chr11	2153117	2153119	22
chr11	2153119	2153122	19
chr11	2153122	2153123	20
chr11	2153123	2153124	21
chr11	2153124	2153125	20
chr11	2153125	2153127	21
chr11	2153127	2153130	19
chr11	2153130	2153131	20
chr11	2153131	2153132	19
chr11	2153132	2153135	20
chr11	2153135	2153142	19
chr11	2153142	2153143	18
chr11	2153143	2153146	17
chr11	2153146	2153151	16
chr11	2153151	2153152	17
chr11	2153152	2153156	16
chr11	2153156	2153158	15
chr11	2153158	2153159	16
chr11	2153159	2153160	15
chr11	2153160	2153168	14
chr11	2153168	2153169	13
chr11	2153169	2153171	12
chr11	2153171	2153177	11
chr11	2153177	2153183	10
chr11	2153183	2153184	9
chr11	2153184	2153186	8
chr11	2153186	2153188	9
chr11	2153188	2153191	10
chr11	2153191	2153193	11
chr11	2153193	2153198	12
chr11	2153198	2153200	13
chr11	2153200	2153203	12
chr11	2153203	2153208	11
chr11	2153208	2153214	10
chr11	2153214	2153215	11
chr11	2153215	2153217	12
chr11	2153217	2153218	13
chr11	2153218	2153219	15
chr11	2153219	2153221	16
chr11	2153221	2153222	15
chr11	2153222	2153223	16
chr11	2153223	2153224	15
chr11	2153224	2153233	16
chr11	2153233	2153235	15
chr11	2153235	2153236	16
chr11	2153236	2153238	17
chr11	2153238	2153241	16
chr11	2153241	2153242	17
