browser position chr11:2152645-2168545
browser hide all
browser pack refGene encodeRegions
browser full altGraph
#  300 base wide bar graph, ausoScale is on by default == graphing
#  limits will dynamically change to always show full range of data
#  in veiwing window, priority = 20 position this as the second graph
#  Note, zero-relative, halp-open coordinate system in use for bedGraph format
track type=bedGraph name='RP11-161M6.2 (1X)' description='15-50' visibility=full color=200,100,0 altColor=0,100,200 priority=20
chr11	2152645	2152726	0
chr11	2152726	2152753	1
chr11	2152753	2152762	5
chr11	2152762	2152808	6
chr11	2152808	2152813	4
chr11	2152813	2152825	3
chr11	2152825	2152860	4
chr11	2152860	2152871	3
chr11	2152871	2152875	2
chr11	2152875	2152885	1
chr11	2152885	2152914	5
chr11	2152914	2152915	4
chr11	2152915	2152934	5
chr11	2152934	2152944	7
chr11	2152944	2152949	8
chr11	2152949	2152955	9
chr11	2152955	2152963	10
chr11	2152963	2152966	13
chr11	2152966	2152975	14
chr11	2152975	2152983	13
chr11	2152983	2152987	12
chr11	2152987	2152988	13
chr11	2152988	2152994	14
chr11	2152994	2152995	24
chr11	2152995	2153004	23
chr11	2153004	2153005	24
chr11	2153005	2153008	25
chr11	2153008	2153013	26
chr11	2153013	2153015	25
chr11	2153015	2153018	24
chr11	2153018	2153023	25
chr11	2153023	2153024	27
chr11	2153024	2153027	28
chr11	2153027	2153033	29
chr11	2153033	2153035	30
chr11	2153035	2153038	31
chr11	2153038	2153044	32
chr11	2153044	2153047	33
chr11	2153047	2153048	34
chr11	2153048	2153049	37
chr11	2153049	2153051	36
chr11	2153051	2153053	37
chr11	2153053	2153055	38
chr11	2153055	2153056	35
chr11	2153056	2153057	33
chr11	2153057	2153058	31
chr11	2153058	2153060	32
chr11	2153060	2153061	33
chr11	2153061	2153062	30
chr11	2153062	2153063	31
chr11	2153063	2153064	30
chr11	2153064	2153065	31
chr11	2153065	2153066	32
chr11	2153066	2153067	34
chr11	2153067	2153068	36
chr11	2153068	2153070	37
chr11	2153070	2153071	34
chr11	2153071	2153073	35
chr11	2153073	2153074	36
chr11	2153074	2153075	44
chr11	2153075	2153076	45
chr11	2153076	2153077	46
chr11	2153077	2153079	47
chr11	2153079	2153081	49
chr11	2153081	2153082	51
chr11	2153082	2153083	53
chr11	2153083	2153085	55
chr11	2153085	2153087	57
chr11	2153087	2153089	59
chr11	2153089	2153091	58
chr11	2153091	2153092	62
chr11	2153092	2153093	63
chr11	2153093	2153094	66
chr11	2153094	2153096	67
chr11	2153096	2153098	68
chr11	2153098	2153099	70
chr11	2153099	2153100	72
chr11	2153100	2153102	73
chr11	2153102	2153104	75
chr11	2153104	2153107	76
chr11	2153107	2153109	77
chr11	2153109	2153111	78
chr11	2153111	2153112	79
chr11	2153112	2153113	78
chr11	2153113	2153115	79
chr11	2153115	2153116	83
chr11	2153116	2153117	84
chr11	2153117	2153118	85
chr11	2153118	2153119	90
chr11	2153119	2153124	93
chr11	2153124	2153126	91
chr11	2153126	2153127	93
chr11	2153127	2153128	92
chr11	2153128	2153129	93
chr11	2153129	2153130	92
chr11	2153130	2153132	93
chr11	2153132	2153134	95
chr11	2153134	2153135	96
chr11	2153135	2153136	100
chr11	2153136	2153140	101
chr11	2153140	2153142	102
chr11	2153142	2153143	98
chr11	2153143	2153145	94
chr11	2153145	2153146	95
chr11	2153146	2153147	103
chr11	2153147	2153148	102
chr11	2153148	2153150	101
chr11	2153150	2153152	102
chr11	2153152	2153156	103
chr11	2153156	2153159	110
chr11	2153159	2153161	109
chr11	2153161	2153162	108
chr11	2153162	2153163	106
chr11	2153163	2153164	105
chr11	2153164	2153166	104
chr11	2153166	2153167	103
chr11	2153167	2153169	102
chr11	2153169	2153170	101
chr11	2153170	2153171	100
chr11	2153171	2153172	97
chr11	2153172	2153173	93
chr11	2153173	2153177	91
chr11	2153177	2153178	89
chr11	2153178	2153179	88
chr11	2153179	2153180	83
chr11	2153180	2153182	84
chr11	2153182	2153183	83
chr11	2153183	2153184	84
chr11	2153184	2153186	83
chr11	2153186	2153187	81
chr11	2153187	2153188	78
chr11	2153188	2153189	79
chr11	2153189	2153190	80
chr11	2153190	2153191	81
chr11	2153191	2153192	80
chr11	2153192	2153195	79
chr11	2153195	2153196	78
